723.7419,1.461242,3E-10
724.9032,1.461226,3E-10
726.0645,1.461209,3E-10
727.2258,1.461193,3E-10
728.3871,1.461177,3E-10
729.5484,1.461161,3E-10
730.7097,1.461146,3E-10
731.871,1.46113,2E-10
733.0323,1.461114,2E-10
734.1935,1.461099,2E-10
735.3548,1.461084,2E-10
736.5161,1.461069,2E-10
737.6774,1.461053,2E-10
738.8387,1.461038,2E-10
740,1.461024,2E-10
741.1613,1.461009,2E-10
742.3226,1.460994,2E-10
743.4839,1.46098,1E-10
744.6452,1.460965,1E-10
745.8065,1.460951,1E-10
746.9677,1.460937,1E-10
748.129,1.460923,1E-10
749.2903,1.460909,1E-10
750.4516,1.460895,1E-10
751.6129,1.460881,1E-10
752.7742,1.460868,1E-10
753.9355,1.460854,1E-10
755.0968,1.460841,1E-10
756.2581,1.460827,1E-10
757.4194,1.460814,1E-10
758.5806,1.460801,1E-10
759.7419,1.460788,1E-10
760.9032,1.460775,1E-10
762.0645,1.460762,1E-10
763.2258,1.460749,1E-10
764.3871,1.460736,1E-10
765.5484,1.460724,1E-10
766.7097,1.460711,0
767.871,1.460699,0
769.0323,1.460686,0
770.1935,1.460674,0
771.3548,1.460662,0
772.5161,1.46065,0
773.6774,1.460638,0
774.8387,1.460626,0
776,1.460614,0
777.1613,1.460602,0
778.3226,1.460591,0
779.4839,1.460579,0
780.6452,1.460568,0
781.8065,1.460556,0
782.9677,1.460545,0
784.129,1.460534,0
785.2903,1.460523,0
786.4516,1.460512,0
787.6129,1.460501,0
788.7742,1.46049,0
789.9355,1.460479,0
791.0968,1.460468,0
792.2581,1.460457,0
793.4194,1.460447,0
794.5806,1.460436,0
795.7419,1.460426,0
796.9032,1.460415,0
798.0645,1.460405,0
799.2258,1.460395,0
800.3871,1.460384,0
801.5484,1.460374,0
802.7097,1.460364,0
803.871,1.460354,0
805.0323,1.460344,0
806.1935,1.460334,0
807.3548,1.460325,0
808.5161,1.460315,0
809.6774,1.460305,0
810.8387,1.460296,0
812,1.460286,0
813.1613,1.460277,0
814.3226,1.460267,0
815.4839,1.460258,0
816.6452,1.460249,0
817.8065,1.46024,0
818.9677,1.46023,0
820.129,1.460221,0
821.2903,1.460212,0
822.4516,1.460203,0
823.6129,1.460195,0
824.7742,1.460186,0
825.9355,1.460177,0
827.0968,1.460168,0
828.2581,1.46016,0
829.4194,1.460151,0
830.5806,1.460142,0
831.7419,1.460134,0
832.9032,1.460125,0
834.0645,1.460117,0
835.2258,1.460109,0
836.3871,1.4601,0
837.5484,1.460092,0
838.7097,1.460084,0
839.871,1.460076,0
841.0323,1.460068,0
842.1935,1.46006,0
843.3548,1.460052,0
844.5161,1.460044,0
845.6774,1.460036,0
846.8387,1.460028,0
848,1.460021,0
849.1613,1.460013,0
850.3226,1.460005,0
851.4839,1.459998,0
852.6452,1.45999,0
853.8065,1.459983,0
